Id,Region,Time_GMT,Wday,O3,PM25,NO2,Place_ID
1605,2,20,1,41,85,78,h1
1606,2,21,1,41,85,78,h1
1607,2,22,1,41,85,78,h1
1608,2,23,1,41,85,78,h1
1609,2,0,0,41,85,78,h1
1610,2,1,0,41,85,78,h1
1611,2,2,0,41,85,78,h1
1612,2,3,0,41,85,78,h1
1613,2,4,0,41,85,78,h1
1614,2,5,0,41,85,78,h1
1615,2,6,0,41,85,78,h1
1616,2,7,0,41,85,78,h1
1617,2,8,0,41,85,78,h1
1618,2,9,0,41,85,78,h1
1619,2,10,0,41,85,78,h1
1620,2,11,0,41,85,78,h1
1621,2,12,0,41,85,78,h1
1622,2,13,0,41,85,78,h1
1623,2,14,0,41,85,78,h1
1624,2,15,0,41,85,78,h1
1625,2,16,0,41,85,78,h1
1626,2,17,0,41,85,78,h1
1627,2,18,0,41,85,78,h1
1628,2,19,0,41,85,78,h1
1629,2,20,0,41,85,78,h1
1630,2,21,0,41,85,78,h1
1631,2,22,0,41,85,78,h1
1632,2,23,0,41,85,78,h1
1633,2,0,1,41,85,78,h2
1634,2,1,1,41,85,78,h2
1635,2,2,1,41,85,78,h2
1636,2,3,1,41,85,78,h2
1637,2,4,1,41,85,78,h2
1638,2,5,1,41,85,78,h2
1639,2,6,1,41,85,78,h2
1640,2,7,1,41,85,78,h2
1641,2,8,1,41,85,78,h2
1642,2,9,1,41,85,78,h2
1643,2,10,1,41,85,78,h2
1644,2,11,1,41,85,78,h2
1645,2,12,1,41,85,78,h2
1646,2,13,1,41,85,78,h2
1647,2,14,1,41,85,78,h2
1648,2,15,1,41,85,78,h2
1649,2,16,1,41,85,78,h2
1650,2,17,1,41,85,78,h2
1651,2,18,1,41,85,78,h2
1652,2,19,1,41,85,78,h2
1653,2,20,1,41,85,78,h2
1654,2,21,1,41,85,78,h2
1655,2,22,1,41,85,78,h2
1656,2,23,1,41,85,78,h2
1657,2,0,0,41,85,78,h2
1658,2,1,0,41,85,78,h2
1659,2,2,0,41,85,78,h2
1660,2,3,0,41,85,78,h2
1661,2,4,0,41,85,78,h2
1662,2,5,0,41,85,78,h2
1663,2,6,0,41,85,78,h2
1664,2,7,0,41,85,78,h2
1665,2,8,0,41,85,78,h2
1666,2,9,0,41,85,78,h2
1667,2,10,0,41,85,78,h2
1668,2,11,0,41,85,78,h2
1669,2,12,0,41,85,78,h2
1670,2,13,0,41,85,78,h2
1671,2,14,0,41,85,78,h2
1672,2,15,0,41,85,78,h2
1673,2,16,0,41,85,77,h2
1674,2,17,0,41,85,77,h2
1675,2,18,0,41,85,77,h2
1676,2,19,0,41,85,77,h2
1677,2,20,0,41,85,77,h2
1678,2,21,0,41,85,77,h2
1679,2,22,0,41,85,77,h2
1680,2,23,0,41,85,77,h2
1681,2,0,1,41,85,77,h3
1682,2,1,1,41,85,77,h3
1683,2,2,1,41,85,77,h3
1684,2,3,1,41,85,77,h3
1685,2,4,1,41,85,77,h3
1686,2,5,1,41,85,77,h3
1687,2,6,1,41,85,77,h3
1688,2,7,1,41,85,77,h3
1689,2,8,1,41,85,77,h3
1690,2,9,1,41,85,77,h3
1691,2,10,1,41,85,77,h3
1692,2,11,1,41,85,77,h3
1693,2,12,1,41,85,77,h3
1694,2,13,1,41,85,77,h3
1695,2,14,1,41,85,77,h3
1696,2,15,1,41,85,77,h3
1697,2,16,1,41,85,77,h3
1698,2,17,1,41,85,77,h3
1699,2,18,1,41,85,77,h3
1700,2,19,1,41,85,77,h3
1701,2,20,1,41,85,77,h3
1702,2,21,1,41,85,77,h3
1703,2,22,1,41,85,77,h3
1704,2,23,1,41,85,77,h3
1705,2,0,0,41,85,77,h3
1706,2,1,0,41,85,77,h3
1707,2,2,0,41,85,77,h3
1708,2,3,0,41,85,77,h3
1709,2,4,0,41,85,77,h3
1710,2,5,0,41,85,77,h3
1711,2,6,0,41,85,77,h3
1712,2,7,0,41,85,77,h3
1713,2,8,0,41,85,77,h3
1714,2,9,0,41,85,77,h3
1715,2,10,0,41,85,77,h3
1716,2,11,0,41,85,77,h3
1717,2,12,0,41,85,77,h3
1718,2,13,0,41,85,77,h3
1719,2,14,0,41,85,77,h3
1720,2,15,0,41,85,77,h3
1721,2,16,0,41,85,77,h3
1722,2,17,0,41,85,77,h3
1723,2,18,0,41,85,77,h3
1724,2,19,0,41,85,77,h3
1725,2,20,0,41,85,77,h3
1726,2,21,0,41,85,77,h3
1727,2,22,0,41,85,77,h3
1728,2,23,0,41,85,77,h3
1729,2,0,1,41,85,77,h4
1730,2,1,1,41,85,77,h4
1731,2,2,1,41,85,77,h4
1732,2,3,1,41,85,77,h4
1733,2,4,1,41,85,77,h4
1734,2,5,1,41,85,77,h4
1735,2,6,1,41,85,77,h4
1736,2,7,1,41,85,77,h4
1737,2,8,1,41,85,77,h4
1738,2,9,1,41,85,77,h4
1739,2,10,1,41,85,77,h4
1740,2,11,1,41,85,77,h4
1741,2,12,1,41,85,77,h4
1742,2,13,1,41,85,77,h4
1743,2,14,1,41,85,77,h4
1744,2,15,1,41,85,77,h4
1745,2,16,1,41,85,77,h4
1746,2,17,1,41,85,77,h4
1747,2,18,1,41,85,77,h4
1748,2,19,1,41,85,77,h4
1749,2,20,1,41,85,77,h4
1750,2,21,1,41,85,77,h4
1751,2,22,1,41,85,77,h4
1752,2,23,1,41,85,77,h4
1753,2,0,0,41,85,77,h4
1754,2,1,0,41,85,77,h4
1755,2,2,0,41,85,77,h4
1756,2,3,0,41,85,77,h4
1757,2,4,0,41,85,77,h4
1758,2,5,0,41,85,77,h4
1759,2,6,0,41,85,77,h4
1760,2,7,0,41,85,77,h4
1761,2,8,0,41,85,77,h4
1762,2,9,0,41,85,77,h4
1763,2,10,0,41,85,77,h4
1764,2,11,0,41,85,77,h4
1765,2,12,0,41,85,77,h4
1766,2,13,0,41,85,77,h4
1767,2,14,0,41,85,77,h4
1768,2,15,0,41,85,77,h4
1769,2,16,0,41,85,77,h4
1770,2,17,0,41,85,77,h4
1771,2,18,0,41,85,77,h4
1772,2,19,0,41,85,77,h4
1773,2,20,0,41,85,77,h4
1774,2,21,0,41,85,77,h4
1775,2,22,0,41,85,77,h4
1776,2,23,0,41,85,77,h4
1777,2,0,1,41,85,77,h5
1778,2,1,1,41,86,77,h5
1779,2,2,1,41,86,77,h5
1780,2,3,1,41,86,77,h5
1781,2,4,1,41,86,77,h5
1782,2,5,1,41,86,77,h5
1783,2,6,1,41,87,77,h5
1784,2,7,1,41,87,77,h5
1785,2,8,1,41,87,77,h5
1786,2,9,1,41,87,77,h5
1787,2,10,1,41,87,77,h5
1788,2,11,1,41,87,77,h5
1789,2,12,1,41,87,77,h5
1790,2,13,1,41,87,77,h5
1791,2,14,1,41,87,77,h5
1792,2,15,1,41,87,77,h5
1793,2,16,1,41,87,77,h5
1794,2,17,1,41,87,77,h5
1795,2,18,1,41,87,77,h5
1796,2,19,1,41,87,77,h5
1797,2,20,1,41,87,77,h5
1798,2,21,1,41,87,77,h5
1799,2,22,1,41,87,77,h5
1800,2,23,1,41,87,77,h5
1801,2,0,0,41,87,76,h5
1802,2,1,0,41,87,76,h5
1803,2,2,0,41,87,76,h5
1804,2,3,0,41,87,76,h5
1805,2,4,0,41,87,76,h5
1806,2,5,0,41,87,76,h5
1807,2,6,0,41,87,76,h5
1808,2,7,0,41,87,76,h5
1809,2,8,0,41,87,76,h5
1810,2,9,0,41,87,76,h5
1811,2,10,0,41,87,76,h5
1812,2,11,0,41,87,76,h5
1813,2,12,0,41,87,76,h5
1814,2,13,0,41,87,76,h5
1815,2,14,0,41,87,76,h5
1816,2,15,0,41,87,76,h5
1817,2,16,0,41,87,76,h5
1818,2,17,0,41,87,76,h5
1819,2,18,0,41,87,76,h5
1820,2,19,0,41,87,76,h5
1821,2,20,0,41,87,76,h5
1822,2,21,0,41,87,76,h5
1823,2,22,0,41,87,76,h5
1824,2,23,0,41,87,76,h5
1825,2,0,1,41,87,76,h6
1826,2,1,1,41,87,76,h6
1827,2,2,1,41,87,76,h6
1828,2,3,1,41,87,76,h6
1829,2,4,1,41,87,76,h6
1830,2,5,1,41,87,76,h6
1831,2,6,1,41,87,76,h6
1832,2,7,1,41,87,76,h6
1833,2,8,1,41,87,75,h6
1834,2,9,1,41,87,75,h6
1835,2,10,1,41,87,75,h6
1836,2,11,1,41,87,75,h6
1837,2,12,1,41,87,75,h6
1838,2,13,1,41,87,75,h6
1839,2,14,1,41,87,75,h6
1840,2,15,1,41,87,75,h6
1841,2,16,1,41,87,75,h6
1842,2,17,1,41,87,75,h6
1843,2,18,1,41,87,75,h6
1844,2,19,1,41,87,75,h6
1845,2,20,1,41,87,75,h6
1846,2,21,1,41,87,75,h6
1847,2,22,1,41,87,75,h6
1848,2,23,1,42,87,75,h6
1849,2,0,0,42,87,75,h6
1850,2,1,0,42,87,75,h6
1851,2,2,0,42,87,75,h6
1852,2,3,0,42,87,75,h6
1853,2,4,0,42,87,75,h6
1854,2,5,0,42,87,75,h6
1855,2,6,0,42,87,75,h6
1856,2,7,0,42,87,75,h6
1857,2,8,0,42,87,75,h6
1858,2,9,0,42,87,75,h6
1859,2,10,0,42,87,75,h6
1860,2,11,0,42,87,75,h6
1861,2,12,0,42,87,75,h6
1862,2,13,0,42,87,75,h6
1863,2,14,0,42,87,75,h6
1864,2,15,0,42,87,75,h6
1865,2,16,0,42,87,75,h6
1866,2,17,0,42,87,75,h6
1867,2,18,0,42,87,75,h6
1868,2,19,0,42,87,75,h6
1869,2,20,0,42,87,75,h6
1870,2,21,0,42,87,75,h6
1871,2,22,0,42,87,75,h6
1872,2,23,0,42,87,75,h6
1873,2,0,1,42,87,75,h7
1874,2,1,1,42,87,75,h7
1875,2,2,1,42,87,75,h7
1876,2,3,1,42,87,75,h7
1877,2,4,1,42,87,75,h7
1878,2,5,1,42,87,75,h7
1879,2,6,1,42,87,75,h7
1880,2,7,1,42,87,75,h7
1881,2,8,1,42,87,75,h7
1882,2,9,1,42,87,75,h7
1883,2,10,1,42,87,75,h7
1884,2,11,1,42,87,75,h7
1885,2,12,1,42,87,75,h7
1886,2,13,1,42,87,75,h7
1887,2,14,1,42,87,75,h7
1888,2,15,1,42,87,75,h7
1889,2,16,1,42,87,75,h7
1890,2,17,1,42,87,75,h7
1891,2,18,1,42,87,75,h7
1892,2,19,1,42,87,75,h7
1893,2,20,1,42,87,75,h7
1894,2,21,1,42,87,75,h7
1895,2,22,1,42,87,75,h7
1896,2,23,1,42,87,75,h7
1897,2,0,0,42,87,75,h7
1898,2,1,0,42,87,75,h7
1899,2,2,0,42,87,75,h7
1900,2,3,0,42,87,75,h7
1901,2,4,0,42,87,75,h7
1902,2,5,0,42,87,75,h7
1903,2,6,0,42,87,75,h7
1904,2,7,0,42,87,75,h7
1905,2,8,0,42,87,75,h7
1906,2,9,0,42,87,75,h7
1907,2,10,0,42,87,75,h7
1908,2,11,0,42,87,75,h7
1909,2,12,0,42,87,75,h7
1910,2,13,0,42,87,75,h7
1911,2,14,0,42,87,75,h7
1912,2,15,0,42,87,75,h7
1913,2,16,0,42,87,75,h7
1914,2,17,0,42,87,75,h7
1915,2,18,0,42,87,75,h7
1916,2,19,0,42,87,75,h7
1917,2,20,0,42,87,75,h7
1918,2,21,0,42,87,75,h7
1919,2,22,0,42,87,75,h7
1920,2,23,0,42,87,75,h7
1921,2,0,1,42,87,75,h8
1922,2,1,1,42,87,75,h8
1923,2,2,1,42,87,75,h8
1924,2,3,1,42,87,75,h8
1925,2,4,1,42,87,75,h8
1926,2,5,1,42,87,75,h8
1927,2,6,1,42,87,75,h8
1928,2,7,1,42,87,75,h8
1929,2,8,1,42,87,75,h8
1930,2,9,1,42,87,75,h8
1931,2,10,1,42,87,75,h8
1932,2,11,1,42,87,75,h8
1933,2,12,1,42,87,75,h8
1934,2,13,1,42,87,75,h8
1935,2,14,1,42,87,75,h8
1936,2,15,1,42,87,75,h8
1937,2,16,1,42,87,75,h8
1938,2,17,1,42,87,75,h8
1939,2,18,1,42,87,75,h8
1940,2,19,1,42,87,75,h8
1941,2,20,1,42,87,75,h8
1942,2,21,1,42,87,75,h8
1943,2,22,1,42,87,75,h8
1944,2,23,1,42,87,75,h8
1945,2,0,0,42,87,75,h8
1946,2,1,0,42,87,75,h8
1947,2,2,0,42,87,75,h8
1948,2,3,0,42,87,75,h8
1949,2,4,0,42,87,75,h8
1950,2,5,0,42,87,75,h8
1951,2,6,0,42,87,75,h8
1952,2,7,0,42,87,75,h8
1953,2,8,0,42,87,75,h8
1954,2,9,0,42,87,75,h8
1955,2,10,0,42,87,75,h8
1956,2,11,0,42,87,75,h8
1957,2,12,0,42,87,75,h8
1958,2,13,0,42,87,75,h8
1959,2,14,0,42,87,75,h8
1960,2,15,0,42,87,75,h8
1961,2,16,0,42,87,75,h8
1962,2,17,0,42,87,75,h8
1963,2,18,0,42,87,75,h8
1964,2,19,0,42,87,75,h8
1965,2,20,0,42,87,75,h8
1966,2,21,0,42,87,75,h8
1967,2,22,0,42,87,75,h8
1968,2,23,0,42,87,75,h8
1969,2,0,1,42,87,75,h9
1970,2,1,1,42,87,75,h9
1971,2,2,1,42,87,75,h9
1972,2,3,1,42,87,75,h9
1973,2,4,1,42,87,75,h9
1974,2,5,1,42,87,75,h9
1975,2,6,1,42,87,75,h9
1976,2,7,1,42,87,75,h9
1977,2,8,1,42,87,75,h9
1978,2,9,1,42,87,75,h9
1979,2,10,1,42,87,75,h9
1980,2,11,1,42,87,75,h9
1981,2,12,1,42,87,75,h9
1982,2,13,1,42,87,75,h9
1983,2,14,1,42,87,75,h9
1984,2,15,1,42,87,75,h9
1985,2,16,1,42,87,75,h9
1986,2,17,1,42,87,75,h9
1987,2,18,1,42,87,74,h9
1988,2,19,1,42,87,74,h9
1989,2,20,1,42,87,74,h9
1990,2,21,1,42,87,74,h9
1991,2,22,1,42,87,74,h9
1992,2,23,1,42,87,74,h9
1993,2,0,0,42,87,74,h9
1994,2,1,0,42,87,74,h9
1995,2,2,0,42,87,74,h9
1996,2,3,0,42,87,74,h9
1997,2,4,0,42,87,74,h9
1998,2,5,0,42,87,74,h9
1999,2,6,0,42,87,74,h9
2000,2,7,0,42,87,74,h9
2001,2,8,0,42,87,74,h9
2002,2,9,0,42,87,74,h9
2003,2,10,0,42,87,74,h9
2004,2,11,0,42,87,74,h9
2005,2,12,0,42,87,74,h9
2006,2,13,0,42,87,74,h9
2007,2,14,0,42,87,74,h9
2008,2,15,0,42,87,74,h9
2009,2,16,0,42,87,74,h9
2010,2,17,0,42,87,74,h9
2011,2,18,0,42,87,74,h9
2012,2,19,0,42,87,74,h9
2013,2,20,0,42,87,74,h9
2014,2,21,0,42,87,74,h9
2015,2,22,0,42,87,74,h9
2016,2,23,0,42,87,74,h9
2017,2,0,1,42,87,70,h10
2018,2,1,1,42,87,70,h10
2019,2,2,1,42,87,70,h10
2020,2,3,1,42,87,70,h10
2021,2,4,1,42,87,70,h10
2022,2,5,1,42,87,70,h10
2023,2,6,1,42,87,70,h10
2024,2,7,1,42,87,70,h10
2025,2,8,1,42,87,70,h10
2026,2,9,1,42,87,70,h10
2027,2,10,1,42,87,70,h10
2028,2,11,1,42,87,70,h10
2029,2,12,1,42,87,70,h10
2030,2,13,1,42,87,70,h10
2031,2,14,1,42,87,70,h10
2032,2,15,1,42,87,70,h10
2033,2,16,1,42,87,70,h10
2034,2,17,1,42,87,70,h10
2035,2,18,1,42,87,70,h10
2036,2,19,1,42,87,70,h10
2037,2,20,1,42,87,70,h10
2038,2,21,1,42,87,70,h10
2039,2,22,1,42,87,70,h10
2040,2,23,1,42,87,70,h10
2041,2,0,0,42,87,70,h10
2042,2,1,0,42,87,70,h10
2043,2,2,0,42,87,70,h10
2044,2,3,0,42,87,70,h10
2045,2,4,0,42,87,70,h10
2046,2,5,0,42,87,70,h10
2047,2,6,0,42,87,70,h10
2048,2,7,0,42,87,70,h10
2049,2,8,0,42,87,70,h10
2050,2,9,0,42,87,70,h10
2051,2,10,0,42,87,70,h10
2052,2,11,0,42,87,70,h10
2053,2,12,0,42,87,70,h10
2054,2,13,0,42,87,70,h10
2055,2,14,0,42,87,70,h10
2056,2,15,0,42,87,70,h10
2057,2,16,0,43,87,70,h10
2058,2,17,0,43,87,70,h10
2059,2,18,0,43,87,70,h10
2060,2,19,0,43,87,70,h10
2061,2,20,0,43,87,70,h10
2062,2,21,0,43,87,70,h10
2063,2,22,0,43,87,70,h10
2064,2,23,0,43,87,70,h10
2065,2,0,1,43,87,70,h11
2066,2,1,1,43,87,70,h11
2067,2,2,1,43,87,70,h11
2068,2,3,1,43,87,70,h11
2069,2,4,1,43,87,70,h11
2070,2,5,1,43,87,70,h11
2071,2,6,1,43,87,70,h11
2072,2,7,1,43,87,70,h11
2073,2,8,1,44,87,70,h11
2074,2,9,1,44,87,70,h11
2075,2,10,1,44,88,70,h11
2076,2,11,1,44,88,70,h11
2077,2,12,1,44,88,70,h11
2078,2,13,1,44,88,70,h11
2079,2,14,1,44,88,70,h11
2080,2,15,1,44,88,70,h11
2081,2,16,1,44,88,70,h11
2082,2,17,1,44,88,70,h11
2083,2,18,1,44,88,69,h11
2084,2,19,1,44,88,69,h11
2085,2,20,1,44,88,69,h11
2086,2,21,1,44,89,69,h11
2087,2,22,1,44,89,69,h11
2088,2,23,1,44,89,69,h11
2089,2,0,0,44,89,69,h11
2090,2,1,0,44,89,69,h11
2091,2,2,0,44,89,69,h11
2092,2,3,0,44,89,69,h11
2093,2,4,0,44,89,69,h11
2094,2,5,0,44,89,69,h11
2095,2,6,0,44,89,69,h11
2096,2,7,0,44,89,69,h11
2097,2,8,0,44,89,69,h11
2098,2,9,0,44,89,69,h11
2099,2,10,0,44,89,69,h11
2100,2,11,0,44,89,69,h11
2101,2,12,0,44,89,69,h11
2102,2,13,0,44,89,69,h11
2103,2,14,0,44,89,69,h11
2104,2,15,0,44,89,69,h11
2105,2,16,0,44,89,69,h11
2106,2,17,0,44,89,69,h11
2107,2,18,0,44,89,69,h11
2108,2,19,0,45,89,69,h11
2109,2,20,0,45,89,69,h11
2110,2,21,0,45,89,69,h11
2111,2,22,0,45,89,69,h11
2112,2,23,0,45,89,69,h11
2113,2,0,1,45,89,69,h12
2114,2,1,1,45,89,69,h12
2115,2,2,1,45,89,69,h12
2116,2,3,1,45,89,69,h12
2117,2,4,1,45,89,69,h12
2118,2,5,1,45,89,69,h12
2119,2,6,1,45,89,69,h12
2120,2,7,1,45,89,69,h12
2121,2,8,1,45,89,69,h12
2122,2,9,1,45,89,69,h12
2123,2,10,1,45,90,69,h12
2124,2,11,1,45,92,69,h12
2125,2,12,1,45,92,69,h12
2126,2,13,1,45,92,69,h12
2127,2,14,1,45,92,69,h12
2128,2,15,1,45,94,69,h12
2129,2,16,1,45,94,69,h12
2130,2,17,1,45,94,69,h12
2131,2,18,1,45,94,69,h12
2132,2,19,1,45,94,69,h12
2133,2,20,1,45,94,69,h12
2134,2,21,1,45,94,69,h12
2135,2,22,1,45,94,69,h12
2136,2,23,1,45,94,69,h12
2137,2,0,0,45,94,69,h12
2138,2,1,0,45,94,69,h12
2139,2,2,0,45,94,69,h12
2140,2,3,0,45,94,69,h12
2141,2,4,0,45,94,69,h12
2142,2,5,0,45,94,69,h12
2143,2,6,0,45,94,69,h12
2144,2,7,0,45,94,69,h12
2145,2,8,0,45,94,69,h12
2146,2,9,0,45,94,69,h12
2147,2,10,0,45,94,69,h12
2148,2,11,0,45,94,69,h12
2149,2,12,0,45,94,69,h12
2150,2,13,0,45,94,69,h12
2151,2,14,0,45,94,69,h12
2152,2,15,0,45,94,69,h12
2153,2,16,0,45,94,69,h12
2154,2,17,0,45,94,69,h12
2155,2,18,0,45,95,69,h12
2156,2,19,0,45,95,69,h12
2157,2,20,0,45,95,69,h12
2158,2,21,0,45,95,69,h12
2159,2,22,0,45,95,69,h12
2160,2,23,0,45,95,69,h12
2161,2,0,1,45,95,69,h13
2162,2,1,1,45,95,69,h13
2163,2,2,1,45,95,69,h13
2164,2,3,1,45,95,69,h13
2165,2,4,1,45,95,69,h13
2166,2,5,1,45,95,69,h13
2167,2,6,1,45,95,69,h13
2168,2,7,1,45,95,69,h13
2169,2,8,1,45,95,69,h13
2170,2,9,1,45,95,69,h13
2171,2,10,1,45,95,69,h13
2172,2,11,1,45,95,69,h13
2173,2,12,1,45,95,69,h13
2174,2,13,1,45,95,69,h13
2175,2,14,1,45,95,69,h13
2176,2,15,1,45,95,69,h13
2177,2,16,1,45,95,69,h13
2178,2,17,1,45,95,69,h13
2179,2,18,1,45,95,69,h13
2180,2,19,1,45,95,69,h13
2181,2,20,1,45,95,69,h13
2182,2,21,1,45,95,69,h13
2183,2,22,1,45,95,69,h13
2184,2,23,1,45,95,69,h13
2185,2,0,0,45,95,69,h13
2186,2,1,0,45,95,69,h13
2187,2,2,0,45,95,69,h13
2188,2,3,0,45,95,69,h13
2189,2,4,0,45,95,69,h13
2190,2,5,0,45,95,69,h13
2191,2,6,0,45,95,69,h13
2192,2,7,0,45,95,69,h13
2193,2,8,0,45,95,69,h13
2194,2,9,0,45,95,69,h13
2195,2,10,0,45,95,69,h13
2196,2,11,0,45,95,68,h13
2197,2,12,0,45,95,68,h13
2198,2,13,0,45,95,68,h13
2199,2,14,0,45,95,68,h13
2200,2,15,0,45,95,68,h13
2201,2,16,0,45,95,68,h13
2202,2,17,0,45,96,68,h13
2203,2,18,0,45,96,68,h13
2204,2,19,0,45,96,68,h13
2205,2,20,0,45,96,68,h13
2206,2,21,0,45,96,68,h13
2207,2,22,0,45,96,68,h13
2208,2,23,0,45,96,68,h13
2209,2,0,1,45,96,68,h14
2210,2,1,1,45,96,68,h14
2211,2,2,1,45,96,68,h14
2212,2,3,1,45,96,68,h14
2213,2,4,1,45,96,68,h14
2214,2,5,1,45,96,68,h14
2215,2,6,1,45,96,68,h14
2216,2,7,1,45,96,68,h14
2217,2,8,1,45,96,68,h14
2218,2,9,1,45,96,68,h14
2219,2,10,1,45,96,68,h14
2220,2,11,1,45,96,68,h14
2221,2,12,1,45,96,68,h14
2222,2,13,1,45,96,68,h14
2223,2,14,1,45,96,68,h14
2224,2,15,1,45,96,68,h14
2225,2,16,1,45,96,68,h14
2226,2,17,1,45,96,68,h14
2227,2,18,1,45,96,68,h14
2228,2,19,1,45,96,68,h14
2229,2,20,1,45,96,68,h14
2230,2,21,1,46,96,68,h14
2231,2,22,1,46,96,65,h14
2232,2,23,1,46,96,65,h14
2233,2,0,0,46,96,65,h14
2234,2,1,0,46,96,65,h14
2235,2,2,0,46,96,65,h14
2236,2,3,0,46,97,65,h14
2237,2,4,0,46,97,65,h14
2238,2,5,0,46,97,65,h14
2239,2,6,0,46,97,65,h14
2240,2,7,0,46,97,65,h14
2241,2,8,0,46,97,65,h14
2242,2,9,0,46,97,65,h14
2243,2,10,0,46,97,65,h14
2244,2,11,0,46,97,65,h14
2245,2,12,0,46,97,65,h14
2246,2,13,0,46,97,65,h14
2247,2,14,0,46,97,65,h14
2248,2,15,0,46,97,65,h14
2249,2,16,0,46,97,65,h14
2250,2,17,0,46,97,65,h14
2251,2,18,0,47,97,65,h14
2252,2,19,0,47,97,65,h14
2253,2,20,0,47,97,65,h14
2254,2,21,0,47,97,65,h14
2255,2,22,0,47,97,65,h14
2256,2,23,0,47,97,65,h14
2257,2,0,1,47,97,65,h15
2258,2,1,1,47,97,65,h15
2259,2,2,1,47,97,65,h15
2260,2,3,1,47,97,65,h15
2261,2,4,1,47,97,65,h15
2262,2,5,1,47,97,65,h15
2263,2,6,1,47,97,65,h15
2264,2,7,1,47,98,65,h15
2265,2,8,1,47,98,65,h15
2266,2,9,1,47,98,65,h15
2267,2,10,1,47,98,65,h15
2268,2,11,1,47,98,65,h15
2269,2,12,1,47,98,65,h15
2270,2,13,1,47,98,65,h15
2271,2,14,1,47,98,65,h15
2272,2,15,1,47,98,65,h15
2273,2,16,1,47,98,65,h15
2274,2,17,1,47,98,65,h15
2275,2,18,1,47,98,65,h15
2276,2,19,1,47,98,65,h15
2277,2,20,1,47,98,65,h15
2278,2,21,1,47,98,65,h15
2279,2,22,1,47,98,65,h15
2280,2,23,1,47,98,65,h15
2281,2,0,0,47,98,65,h15
2282,2,1,0,47,98,65,h15
2283,2,2,0,47,98,65,h15
2284,2,3,0,47,98,65,h15
2285,2,4,0,47,98,65,h15
2286,2,5,0,47,98,65,h15
2287,2,6,0,47,98,65,h15
2288,2,7,0,47,98,65,h15
2289,2,8,0,47,98,65,h15
2290,2,9,0,47,98,65,h15
2291,2,10,0,47,98,65,h15
2292,2,11,0,47,98,65,h15
2293,2,12,0,47,98,65,h15
2294,2,13,0,47,98,65,h15
2295,2,14,0,47,98,65,h15
2296,2,15,0,47,98,65,h15
2297,2,16,0,47,98,65,h15
2298,2,17,0,47,98,65,h15
2299,2,18,0,47,98,65,h15
2300,2,19,0,47,98,65,h15
2301,2,20,0,47,98,65,h15
2302,2,21,0,47,98,65,h15
2303,2,22,0,47,98,65,h15
2304,2,23,0,47,98,65,h15
2305,2,0,1,47,98,65,h16
2306,2,1,1,47,98,65,h16
2307,2,2,1,47,98,65,h16
2308,2,3,1,47,98,65,h16
2309,2,4,1,47,98,65,h16
2310,2,5,1,47,98,65,h16
2311,2,6,1,47,98,65,h16
2312,2,7,1,47,98,62,h16
2313,2,8,1,47,98,62,h16
2314,2,9,1,47,98,62,h16
2315,2,10,1,48,98,62,h16
2316,2,11,1,48,98,62,h16
2317,2,12,1,48,98,62,h16
2318,2,13,1,48,98,62,h16
2319,2,14,1,48,98,62,h16
2320,2,15,1,48,98,62,h16
2321,2,16,1,48,98,62,h16
2322,2,17,1,48,98,62,h16
2323,2,18,1,48,98,62,h16
2324,2,19,1,48,98,62,h16
2325,2,20,1,48,98,62,h16
2326,2,21,1,48,98,62,h16
2327,2,22,1,48,98,62,h16
2328,2,23,1,48,98,62,h16
2329,2,0,0,48,98,62,h16
2330,2,1,0,48,98,62,h16
2331,2,2,0,48,98,62,h16
2332,2,3,0,48,98,62,h16
2333,2,4,0,48,98,62,h16
2334,2,5,0,48,98,62,h16
2335,2,6,0,48,98,62,h16
2336,2,7,0,48,98,62,h16
2337,2,8,0,48,98,62,h16
2338,2,9,0,48,98,62,h16
2339,2,10,0,48,98,62,h16
2340,2,11,0,48,98,62,h16
2341,2,12,0,48,98,62,h16
2342,2,13,0,48,98,62,h16
2343,2,14,0,49,98,62,h16
2344,2,15,0,50,98,62,h16
2345,2,16,0,50,98,62,h16
2346,2,17,0,50,98,62,h16
2347,2,18,0,50,98,62,h16
2348,2,19,0,50,98,62,h16
2349,2,20,0,50,98,62,h16
2350,2,21,0,50,98,62,h16
2351,2,22,0,50,98,62,h16
2352,2,23,0,50,98,62,h16
2353,2,0,1,50,98,62,h17
2354,2,1,1,50,98,62,h17
2355,2,2,1,50,98,62,h17
2356,2,3,1,50,98,62,h17
2357,2,4,1,50,98,62,h17
2358,2,5,1,50,98,62,h17
2359,2,6,1,50,98,62,h17
2360,2,7,1,50,98,62,h17
2361,2,8,1,50,98,62,h17
2362,2,9,1,50,99,62,h17
2363,2,10,1,50,99,62,h17
2364,2,11,1,50,99,62,h17
2365,2,12,1,50,99,62,h17
2366,2,13,1,50,99,62,h17
2367,2,14,1,50,99,62,h17
2368,2,15,1,50,99,62,h17
2369,2,16,1,50,99,62,h17
2370,2,17,1,50,99,62,h17
2371,2,18,1,50,99,62,h17
2372,2,19,1,50,99,62,h17
2373,2,20,1,50,99,62,h17
2374,2,21,1,50,99,61,h17
2375,2,22,1,50,99,61,h17
2376,2,23,1,50,99,61,h17
2377,2,0,0,50,99,61,h17
2378,2,1,0,50,99,61,h17
2379,2,2,0,50,99,61,h17
